accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,10,layer1.4.conv2,0.9188368320465088,32,256,0,3840,1,32.0,5.994077682495117,9.0,0,16.0,4.959083557128906,13.321679376042065
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,11,layer2.0.conv1,0.8333333134651184,48,512,0,11776,1,48.0,8.157265981038412,11.666666666666666,0,16.0,6.414881706237793,19.24481688532717
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,12,layer2.0.conv2,0.689453125,64,1024,0,31744,1,64.0,10.366686344146729,17.0,0,32.0,8.685839653015137,21.687379689553765
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,13,layer2.0.shortcut.0,0.251953125,48,129,0,743,1,48.0,1.672512372334798,3.6875,0,3.520833333333333,0.5569554567337036,6.312477700731824
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,14,layer2.1.conv1,0.6927083134651184,64,1024,0,31744,1,64.0,9.397591590881348,17.0,0,32.0,7.483405113220215,20.02103655762416
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,15,layer2.1.conv2,0.6868489384651184,64,1024,0,31744,1,64.0,8.666111946105957,17.0,0,32.0,7.613590240478516,17.615153262317424
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,16,layer2.2.conv1,0.6912977695465088,64,1024,0,31744,1,64.0,9.276947021484377,17.0,0,32.0,7.630202293395996,19.397088232569896
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,17,layer2.2.conv2,0.6915147304534912,64,1024,0,31744,1,64.0,8.264032363891602,17.0,0,32.0,7.0024614334106445,17.005771030928422
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,18,layer2.3.conv1,0.6932508945465088,64,1024,0,31744,1,64.0,10.100375175476074,17.0,0,32.0,8.411628723144531,20.84620735342954
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,19,layer2.3.conv2,0.6898871660232544,64,1024,0,31744,1,64.0,8.473760604858398,17.0,0,32.0,7.27943754196167,17.178477589172584
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,20,layer2.4.conv1,0.6919487714767456,64,1024,0,31744,1,64.0,10.71486520767212,17.0,0,32.0,9.030818939208984,22.100935376310904
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,21,layer2.4.conv2,0.69140625,64,1024,0,31744,1,64.0,8.453544616699219,17.0,0,32.0,7.3492021560668945,17.165183313620663
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,22,layer3.0.conv1,0.4934895932674408,96,2010,0,93188,2,48.0,12.517873048782349,21.9375,0,31.604166666666668,11.03812026977539,28.87321643706049
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,23,layer3.0.conv2,0.2848307192325592,128,3069,0,165982,16,8.0,13.801969230175018,24.9765625,0,42.25,13.301310539245604,32.607824023668606
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,24,layer3.0.shortcut.0,0.0029296875,96,6,6,1,90,1.0666666666666669,0.0218175252278645,1.0625,1,0.1145833333333333,0.5497722625732422,1.2896006319658282
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,25,layer3.1.conv1,0.2712673544883728,128,2703,0,136869,24,5.333333333333333,10.977833226323128,22.1171875,0,38.4921875,11.606512069702148,27.8553408167281
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,26,layer3.1.conv2,0.2718099057674408,128,2774,0,141447,22,5.818181818181818,10.253176301717758,22.671875,0,39.140625,10.69989776611328,25.165386824767776
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,27,layer3.2.conv1,0.2705349326133728,128,2763,0,140421,22,5.818181818181818,10.707718536257744,22.5859375,0,39.0390625,11.251853942871094,26.91871447565543
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,28,layer3.2.conv2,0.2737087607383728,128,2758,0,140056,22,5.818181818181818,9.76593855023384,22.546875,0,38.1953125,10.258146286010742,24.096181559890557
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,29,layer3.3.conv1,0.2718370258808136,128,2746,1,139284,21,6.095238095238095,10.656208946369588,22.453125,1,38.8125,11.28809642791748,26.506784879348576
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,30,layer3.3.conv2,0.2744411826133728,128,2821,0,144817,20,6.4,9.53951883688569,23.0390625,0,40.25,9.788073539733888,23.22866776660176
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,31,layer3.4.conv1,0.2673611044883728,128,2641,0,130936,24,5.333333333333333,11.125444889068604,21.6328125,0,37.3046875,11.879035949707031,28.224533497132278
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,32,layer3.4.conv2,0.2853461503982544,128,3146,0,170997,13,9.846153846153848,11.1114209741354,25.578125,0,41.3046875,10.421968460083008,25.43138760019636
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,33,linear,0.6014843583106995,264,7699,0,612669,1,264.0,19.477119214155454,30.16287878787879,0,37.52272727272727,17.194190979003906,55.66676721708141
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,0,conv1,0.9814814925193788,19,48,0,408,1,19.0,6.9091796875,3.526315789473684,0,3.0,8.06321907043457,27.381905375085893
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,1,layer1.0.conv1,0.91796875,32,256,0,3840,1,32.0,6.433012962341309,9.0,0,16.0,4.499687194824219,14.2862669116978
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,2,layer1.0.conv2,0.9188368320465088,32,256,0,3840,1,32.0,6.018306732177734,9.0,0,16.0,4.9397149085998535,13.05335779935604
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,3,layer1.1.conv1,0.9071180820465088,32,256,0,3840,1,32.0,6.120716094970703,9.0,0,16.0,5.119969367980957,14.665137492986036
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,4,layer1.1.conv2,0.9201388955116272,32,256,0,3840,1,32.0,6.165775299072266,9.0,0,16.0,4.913337707519531,13.4550021213767
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,5,layer1.2.conv1,0.9079861044883728,32,256,0,3840,1,32.0,5.67254638671875,9.0,0,16.0,4.705742359161377,12.386066493133589
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,6,layer1.2.conv2,0.9079861044883728,32,256,0,3840,1,32.0,5.461959838867188,9.0,0,16.0,4.440218925476074,11.784209839907811
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,7,layer1.3.conv1,0.9136284589767456,32,256,0,3840,1,32.0,5.906375885009766,9.0,0,16.0,4.922165870666504,13.263067048303762
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,8,layer1.3.conv2,0.9084201455116272,32,256,0,3840,1,32.0,5.499080657958984,9.0,0,16.0,4.527931213378906,11.895852090920013
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,9,layer1.4.conv1,0.9266493320465088,32,256,0,3840,1,32.0,6.728771209716797,9.0,0,16.0,5.89840030670166,16.196573061264207
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,10,layer1.4.conv2,0.9105902910232544,32,256,0,3840,1,32.0,5.549003601074219,9.0,0,16.0,4.368213653564453,11.908220696341887
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,11,layer2.0.conv1,0.8326823115348816,48,512,0,11776,1,48.0,8.810281117757162,11.666666666666666,0,16.0,6.416515350341797,22.205388493327995
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,12,layer2.0.conv2,0.6881510615348816,64,1024,0,31744,1,64.0,10.861978530883787,17.0,0,32.0,7.9950480461120605,22.56282943807859
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,13,layer2.0.shortcut.0,0.267578125,48,137,0,833,2,24.0,1.9052705764770508,3.8541666666666665,0,3.625,0.794502854347229,6.59631785933631
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,14,layer2.1.conv1,0.6898871660232544,64,1024,0,31744,1,64.0,10.048548698425291,17.0,0,32.0,7.9646897315979,20.966624185281383
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,15,layer2.1.conv2,0.6948784589767456,64,1024,0,31744,1,64.0,9.053139686584473,17.0,0,32.0,7.624907493591309,18.44706200307571
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,16,layer2.2.conv1,0.693359375,64,1024,0,31744,1,64.0,9.901046305894852,17.0,0,32.0,8.083340644836426,20.41947967316558
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,17,layer2.2.conv2,0.6901041865348816,64,1024,0,31744,1,64.0,8.47339916229248,17.0,0,32.0,7.388982772827148,17.195320593312015
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,18,layer2.3.conv1,0.6920573115348816,64,1024,0,31744,1,64.0,9.841362476348875,17.0,0,32.0,8.095266342163086,20.274182983099955
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,19,layer2.3.conv2,0.6884765625,64,1024,0,31744,1,64.0,8.203532218933105,17.0,0,32.0,7.14169979095459,16.753586321599222
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,20,layer2.4.conv1,0.6846787929534912,64,1024,0,31744,1,64.0,9.641361236572266,17.0,0,32.0,8.156476020812988,19.811692408208096
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,21,layer2.4.conv2,0.6918402910232544,64,1024,0,31744,1,64.0,7.730363845825195,17.0,0,32.0,6.54433536529541,15.904728108332428
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,22,layer3.0.conv1,0.4892035722732544,96,2009,0,93097,2,48.0,12.208205739657084,21.92708333333333,0,31.59375,10.782371520996094,29.05955580501915
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,23,layer3.0.conv2,0.2820366621017456,128,3090,0,166282,12,10.666666666666666,13.122541770339012,25.140625,0,40.875,12.570119857788086,30.769658085604217
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,24,layer3.0.shortcut.0,0.0048828125,96,10,10,3,86,1.1162790697674418,0.0231742858886718,1.1041666666666667,3,0.1770833333333333,0.3887389004230499,1.002674852514127
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,25,layer3.1.conv1,0.2615017294883728,128,2629,1,130290,23,5.565217391304348,10.338473309762776,21.5390625,1,37.2265625,11.177938461303713,27.102287080333024
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,26,layer3.1.conv2,0.2743869423866272,128,2780,0,141906,22,5.818181818181818,9.995200455188751,22.71875,0,39.1953125,10.510302543640137,24.80500137398477
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,27,layer3.2.conv1,0.2757703959941864,128,2827,0,145485,21,6.095238095238095,10.847184114158154,23.0859375,0,39.5078125,11.241778373718262,26.73406384008448
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,28,layer3.2.conv2,0.2770453691482544,128,2837,0,146531,21,6.095238095238095,9.892312698066236,23.1640625,0,40.3359375,10.242352485656738,23.998665075897865
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,29,layer3.3.conv1,0.2705892026424408,128,2685,0,134616,23,5.565217391304348,10.52294021844864,21.9765625,0,38.390625,11.038006782531738,26.63126689157298
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,30,layer3.3.conv2,0.2765028178691864,128,2827,0,145390,20,6.4,10.031266026198864,23.0859375,0,40.2265625,10.309843063354492,24.4574748476618
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,31,layer3.4.conv1,0.2711588442325592,128,2739,2,139366,21,6.095238095238095,11.662455253303053,22.3984375,2,38.796875,12.283764839172363,29.08510348093925
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,32,layer3.4.conv2,0.2879503071308136,128,3113,0,169687,15,8.533333333333333,11.479864355176687,25.3203125,0,42.5546875,10.965821266174316,26.47238698512493
0.4438,synflow,0.6,Resnet-32,tinyimagenet,2,33,linear,0.5985937714576721,264,7662,0,605249,1,264.0,19.33511205469117,30.022727272727277,0,37.48863636363637,17.163734436035156,55.32426192137579
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,0,conv1,0.9791666865348816,19,48,0,408,1,19.0,6.909282483552632,3.526315789473684,0,3.0,7.850774765014648,27.01340164790763
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,1,layer1.0.conv1,0.9348958134651184,32,256,0,3840,1,32.0,6.670806884765625,9.0,0,16.0,4.89924430847168,14.893584379680613
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,2,layer1.0.conv2,0.9388020634651184,32,256,0,3840,1,32.0,6.531105041503906,9.0,0,16.0,5.05765962600708,13.568543298793754
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,3,layer1.1.conv1,0.9010416865348816,32,256,0,3840,1,32.0,6.721027374267578,9.0,0,16.0,5.2615227699279785,15.755015711463749
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,4,layer1.1.conv2,0.8715277910232544,32,256,0,3840,1,32.0,6.780345916748047,9.0,0,16.0,4.640190124511719,14.705564249977623
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,5,layer1.2.conv1,0.8802083134651184,32,256,0,3840,1,32.0,6.153766632080078,9.0,0,16.0,5.341666221618652,13.854835689293951
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,6,layer1.2.conv2,0.8307291865348816,32,256,0,3840,1,32.0,6.152103424072266,9.0,0,16.0,5.1008710861206055,13.07034720220553
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,7,layer1.3.conv1,0.8003472089767456,32,256,0,3840,1,32.0,6.285717010498047,9.0,0,16.0,5.084558486938477,14.355748966177677
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,8,layer1.3.conv2,0.7717013955116272,32,256,0,3840,1,32.0,5.569154739379883,9.0,0,16.0,4.700656890869141,12.165540003798206
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,9,layer1.4.conv1,0.8177083134651184,32,256,0,3840,1,32.0,7.426918029785156,9.0,0,16.0,6.114455699920654,17.801960522671877
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,10,layer1.4.conv2,0.7690972089767456,32,256,0,3840,1,32.0,5.590181350708008,9.0,0,16.0,4.405726432800293,12.393964756658246
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,11,layer2.0.conv1,0.7248263955116272,48,512,0,11776,1,48.0,8.393709818522135,11.666666666666666,0,16.0,6.1312103271484375,19.85150260013437
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,12,layer2.0.conv2,0.5998263955116272,64,1021,0,31560,1,64.0,10.41054880619049,16.953125,0,30.96875,8.450349807739258,21.48999023428792
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,13,layer2.0.shortcut.0,0.865234375,48,443,0,8842,1,48.0,4.116952762007713,10.229166666666666,0,13.541666666666666,2.628548145294189,12.84007970903195
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,14,layer2.1.conv1,0.5523003339767456,64,1008,0,30773,1,64.0,8.885850042104721,16.75,0,28.9375,6.782072067260742,18.94732960410707
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,15,layer2.1.conv2,0.6066623330116272,64,1011,0,30956,1,64.0,7.92535138130188,16.796875,0,28.96875,6.790325164794922,16.403096086116463
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,16,layer2.2.conv1,0.5463324785232544,64,1011,0,30949,1,64.0,9.153058052062988,16.796875,0,29.0,7.180564880371094,19.657007415944207
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,17,layer2.2.conv2,0.4957682192325592,64,982,0,29252,1,64.0,7.365012928843498,16.34375,0,26.875,6.126975059509277,15.364415370407816
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,18,layer2.3.conv1,0.4817708432674408,64,1004,0,30541,1,64.0,8.123217031359673,16.6875,0,28.921875,6.720588684082031,17.270323648767203
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,19,layer2.3.conv2,0.4929470419883728,64,983,0,29317,1,64.0,6.606652081012726,16.359375,0,26.890625,5.607702255249023,13.901411691212738
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,20,layer2.4.conv1,0.4793836772441864,64,953,0,27808,1,64.0,7.782397106289864,15.890625,0,26.375,6.7095232009887695,16.93515488946183
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,21,layer2.4.conv2,0.4322916567325592,64,941,0,27041,1,64.0,6.401494562625885,15.703125,0,23.796875,5.418607711791992,13.853554734999776
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,22,layer3.0.conv1,0.4336479902267456,96,1903,0,83589,1,96.0,10.412961232165497,20.822916666666668,0,29.947916666666668,9.25602912902832,25.03142963535045
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,23,layer3.0.conv2,0.3084581196308136,128,3430,0,184980,1,128.0,12.542018024250863,27.796875,0,41.15625,10.963016510009766,28.18883974479093
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,24,layer3.0.shortcut.0,0.69482421875,96,1423,0,47284,1,96.0,5.648500656088193,15.822916666666666,0,20.854166666666668,4.124180316925049,14.299264590063167
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,25,layer3.1.conv1,0.2872178852558136,128,3385,0,180048,1,128.0,12.095926916226745,27.4453125,0,40.2265625,10.64757251739502,26.98162366961424
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,26,layer3.1.conv2,0.3343641459941864,128,3430,0,185554,1,128.0,11.723863318562508,27.796875,0,42.4453125,10.558531761169434,26.075485257681944
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,27,layer3.2.conv1,0.2576225996017456,128,3264,0,167893,1,128.0,11.362434055656196,26.5,0,38.921875,10.09803295135498,25.84842751724046
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,28,layer3.2.conv2,0.334716796875,128,3296,0,173372,1,128.0,10.920526258647442,26.75,0,40.234375,9.88182258605957,24.35429665526888
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,0.3048774003982544,128,3291,0,171884,1,128.0,12.308137390762568,26.7109375,0,38.6640625,11.030014038085938,27.661461860840323
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,0.3441568911075592,128,3190,0,162819,1,128.0,11.111577816307545,25.921875,0,37.203125,9.959050178527832,24.89814210281476
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,31,layer3.4.conv1,0.3756510317325592,128,3386,0,180753,1,128.0,12.878354009240866,27.453125,0,40.9140625,11.563043594360352,28.591102982147163
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,32,layer3.4.conv2,0.3915473222732544,128,3256,0,168246,1,128.0,11.774069702252746,26.4375,0,38.5234375,10.10000705718994,25.48262592890364
0.4446,prospr,0.6,Resnet-32,tinyimagenet,0,33,linear,0.4583593606948852,264,5867,0,369604,3,88.0,16.51248567619107,23.223484848484848,0,28.09469696969697,14.202871322631836,49.90916196792866
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,0,conv1,0.9861111044883728,19,48,0,408,1,19.0,6.928942228618421,3.526315789473684,0,3.0,7.8403120040893555,28.189083884904235
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,1,layer1.0.conv1,0.9813368320465088,32,256,0,3840,1,32.0,7.303569793701172,9.0,0,16.0,5.080341339111328,16.613096670118935
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,2,layer1.0.conv2,0.9800347089767456,32,256,0,3840,1,32.0,6.982353210449219,9.0,0,16.0,5.29127311706543,15.178338196994035
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,3,layer1.1.conv1,0.9791666865348816,32,256,0,3840,1,32.0,6.477304458618164,9.0,0,16.0,4.635458946228027,14.063041173135984
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,4,layer1.1.conv2,0.9752604365348816,32,256,0,3840,1,32.0,6.391998291015625,9.0,0,16.0,4.795890808105469,13.50926829887934
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,5,layer1.2.conv1,0.9652777910232544,32,256,0,3840,1,32.0,6.2747802734375,9.0,0,16.0,5.102283954620361,13.496963976985542
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,6,layer1.2.conv2,0.9435763955116272,32,256,0,3840,1,32.0,6.26312255859375,9.0,0,16.0,5.027645111083984,13.316003134137103
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,7,layer1.3.conv1,0.9392361044883728,32,256,0,3840,1,32.0,7.062767028808594,9.0,0,16.0,6.0796661376953125,15.673732181132236
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,8,layer1.3.conv2,0.9526909589767456,32,256,0,3840,1,32.0,5.989749908447266,9.0,0,16.0,5.142096042633057,12.993139882029425
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,9,layer1.4.conv1,0.9470486044883728,32,256,0,3840,1,32.0,7.791389465332031,9.0,0,16.0,6.22109842300415,17.611776156212247
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,10,layer1.4.conv2,0.91015625,32,256,0,3840,1,32.0,5.436059951782227,9.0,0,16.0,4.174037456512451,12.009799988957308
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,11,layer2.0.conv1,0.8802083134651184,48,512,0,11776,1,48.0,8.7166748046875,11.666666666666666,0,16.0,6.917397499084473,20.321745135335643
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,12,layer2.0.conv2,0.7703993320465088,64,1024,0,31744,1,64.0,11.19612979888916,17.0,0,32.0,9.241828918457031,23.158073011956112
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,13,layer2.0.shortcut.0,0.91015625,48,466,0,9741,1,48.0,4.353580315907796,10.708333333333334,0,14.645833333333334,2.6343367099761963,13.520876426445456
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,14,layer2.1.conv1,0.7217881679534912,64,1024,0,31744,1,64.0,9.711296081542969,17.0,0,32.0,7.488081932067871,20.764335190126705
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,15,layer2.1.conv2,0.6822916865348816,64,1024,0,31744,1,64.0,8.603943347930908,17.0,0,32.0,7.396439552307129,17.46448787815656
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,16,layer2.2.conv1,0.6349826455116272,64,1024,0,31744,1,64.0,9.245800018310549,17.0,0,32.0,7.570713520050049,19.105532671338946
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,17,layer2.2.conv2,0.6010199785232544,64,1024,0,31744,1,64.0,7.73842453956604,17.0,0,32.0,6.631072998046875,15.756896588022537
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,18,layer2.3.conv1,0.5588107705116272,64,1021,0,31558,1,64.0,8.774695634841919,16.953125,0,31.0,7.423008918762207,18.13635076964235
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,19,layer2.3.conv2,0.5441623330116272,64,1021,0,31559,1,64.0,7.315770864486694,16.953125,0,30.96875,6.350825786590576,14.97510628224974
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,20,layer2.4.conv1,0.5125868320465088,64,1017,0,31311,1,64.0,8.673139810562134,16.890625,0,30.0,7.234513759613037,18.237712609103426
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,21,layer2.4.conv2,0.4965277910232544,64,1020,0,31496,1,64.0,7.038394004106522,16.9375,0,31.0,5.90792179107666,14.520347563924233
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,22,layer3.0.conv1,0.4512261152267456,96,2038,0,95318,1,96.0,11.666095693906149,22.229166666666668,0,31.89583333333333,10.457761764526367,27.024873770848853
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,23,layer3.0.conv2,0.3232693076133728,128,3932,0,237812,1,128.0,14.17817459255457,31.71875,0,57.0,12.24196434020996,28.97580630657758
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,24,layer3.0.shortcut.0,0.681640625,96,1396,0,44750,1,96.0,5.251576175292333,15.541666666666666,0,20.5625,3.704789161682129,13.554244196499702
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,25,layer3.1.conv1,0.3239203691482544,128,3946,0,239522,1,128.0,13.900412164628506,31.828125,0,56.984375,12.01357078552246,28.609391997669636
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,26,layer3.1.conv2,0.3166775107383728,128,3922,0,236651,1,128.0,12.727725580334663,31.640625,0,56.0,10.908525466918944,25.92795113462866
0.4336,prospr,0.6,Resnet-32,tinyimagenet,1,27,layer3.2.conv1,0.2907986044883728,128,3851,0,228202,1,128.0,13.352219481021166,31.0859375,0,53.9921875,11.40239143371582,27.22657886082893
