accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,6,convs1.14,0.4832594096660614,1408,142519,0,49077854,1,1408.0,16.449482977559622,102.2208806818182,0,122.96946022727272,17.961002,61.67586484025526
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,7,convs1.17,0.3810458779335022,2560,224750,0,111687430,1,2560.0,13.026024461863562,88.79296875,0,97.95390625,19.13717,90.99249700746022
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,9,linear.0,0.3005733489990234,4352,315174,0,221176528,1,4352.0,10.250150969471123,73.4204963235294,0,77.20519301470588,19.55902,147.26968843752888
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,10,linear.3,0.7288818359375,512,47768,0,8920483,1,512.0,24.615617772797123,94.296875,0,157.5546875,21.533915,50.00946673600162
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,11,linear.6,0.7315820455551147,456,37457,0,6244285,1,456.0,28.23602329952675,83.14254385964912,0,133.72368421052633,24.106316,58.09937778935759
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,0,convs1.0,0.9074074029922484,91,1568,0,63319,1,91.0,11.604033612942958,18.23076923076923,0,24.384615384615383,8.447438,32.157118688971785
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,1,convs1.3,0.6544325351715088,640,24125,0,5113681,1,640.0,7.318602752499283,38.6953125,0,42.028125,7.815358,50.46946972453234
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,3,convs1.7,0.6389838457107544,704,47111,0,10704065,1,704.0,12.886651882563124,67.9190340909091,0,81.29545454545455,12.414766,50.68001379060996
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,4,convs1.10,0.5402696132659912,1280,79666,0,28045700,1,1280.0,10.66834718119353,63.2390625,0,69.24609375,14.247862,73.23618781693874
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,6,convs1.14,0.4844089150428772,1408,142858,0,49449187,1,1408.0,16.478692731650714,102.46164772727272,0,123.0838068181818,18.103897,63.34418361299164
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,7,convs1.17,0.3869493305683136,2560,228232,0,115462069,1,2560.0,13.17092957207933,90.153125,0,99.201953125,19.2926,89.79022873874116
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,9,linear.0,0.3003320693969726,4352,314921,0,221826219,1,4352.0,10.292317979476032,73.36236213235294,0,77.3255974264706,19.428137,159.3557754818338
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,10,linear.3,0.7307586669921875,512,47891,0,8972585,1,512.0,24.66855227435008,94.537109375,0,154.720703125,21.66907,50.19450143795422
0.4638,prospr,0.6,CONV-6,tinyimagenet,1,11,linear.6,0.7335546612739563,456,37558,0,6281607,1,456.0,28.28025029285958,83.3640350877193,0,134.67763157894737,24.284908,58.28917490499322
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,0,convs1.0,0.9126157164573668,91,1577,0,64098,1,91.0,11.36954993861062,18.32967032967033,0,24.35164835164835,8.418689,34.296219182455296
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,1,convs1.3,0.6790364384651184,640,25032,0,5510744,1,640.0,7.280369340069592,40.1125,0,43.49375,7.5877237,47.35484439975262
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,3,convs1.7,0.6501057744026184,704,47931,0,11003830,1,704.0,13.017098619517954,69.08380681818181,0,83.13494318181819,12.422583,46.79624142349336
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,4,convs1.10,0.5581325888633728,1280,82300,0,29591112,1,1280.0,10.870355950202793,65.296875,0,71.671875,14.425995,73.36462497779421
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,6,convs1.14,0.4856940507888794,1408,143237,0,49466180,1,1408.0,16.54188126232475,102.73082386363636,0,123.48863636363636,17.622074,69.02902002612971
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,7,convs1.17,0.3801422119140625,2560,224217,0,110778477,1,2560.0,13.076300481939688,88.584765625,0,97.493359375,19.103115,88.15531038844273
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,9,linear.0,0.2999238967895508,4352,314493,0,217930396,1,4352.0,10.29113309304504,73.26401654411765,0,77.16245404411765,19.368092,148.92071605507238
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,10,linear.3,0.7273101806640625,512,47665,0,8875286,1,512.0,24.543634943896905,94.095703125,0,157.814453125,21.50912,49.83165710702013
0.4584,prospr,0.6,CONV-6,tinyimagenet,2,11,linear.6,0.7319921851158142,456,37478,0,6250091,1,456.0,28.161569814148702,83.18859649122807,0,135.6732456140351,24.162035,58.00108974211151
0.458,snip,0.6,CONV-6,tinyimagenet,0,0,convs1.0,0.95717591047287,91,1654,0,70471,1,91.0,11.310355179912442,19.17582417582417,0,25.626373626373628,8.1555805,33.33040875952835
0.458,snip,0.6,CONV-6,tinyimagenet,0,1,convs1.3,0.8468967080116272,640,31220,0,8451799,1,640.0,7.951514651067555,49.78125,0,54.4765625,8.8498125,52.84194968537401
0.458,snip,0.6,CONV-6,tinyimagenet,0,3,convs1.7,0.7678765058517456,704,56614,0,15303209,1,704.0,14.414453361352736,81.41761363636364,0,97.93039772727272,14.160784,52.94016823347975
0.458,snip,0.6,CONV-6,tinyimagenet,0,4,convs1.10,0.6771782636642456,1280,99854,0,43335135,1,1280.0,12.43459859173745,79.0109375,0,86.96953125,16.979198,78.45327943269898
0.458,snip,0.6,CONV-6,tinyimagenet,0,6,convs1.14,0.5631645917892456,1408,166084,0,66139627,1,1408.0,18.482000529004093,118.95738636363636,0,143.75426136363637,20.459126,69.35718112713825
0.458,snip,0.6,CONV-6,tinyimagenet,0,7,convs1.17,0.4142032265663147,2560,244307,0,130270750,1,2560.0,13.986879097437486,96.432421875,0,106.701953125,20.371502,84.25585117186219
0.458,snip,0.6,CONV-6,tinyimagenet,0,9,linear.0,0.2457075119018554,4352,257643,0,143736039,1,4352.0,8.948530796641375,60.20105698529412,0,63.45955882352941,16.636095,109.98448510074756
0.458,snip,0.6,CONV-6,tinyimagenet,0,10,linear.3,0.5874481201171875,512,38499,0,5786280,1,512.0,20.87522586225532,76.193359375,0,125.8671875,17.700798,42.319018377371656
0.458,snip,0.6,CONV-6,tinyimagenet,0,11,linear.6,0.5479297041893005,456,28054,0,3697807,1,456.0,22.55748641412509,62.52192982456141,0,89.67324561403508,19.106136,48.86135588402344
0.4576,snip,0.6,CONV-6,tinyimagenet,1,0,convs1.0,0.9629629850387572,91,1664,0,71326,1,91.0,12.205162519937032,19.285714285714285,0,26.296703296703296,8.389768,33.386063948072625
0.4576,snip,0.6,CONV-6,tinyimagenet,1,1,convs1.3,0.8422309160232544,640,31048,0,8357024,1,640.0,8.484173248521984,49.5125,0,54.0375,8.914476,58.61923902188418
0.4576,snip,0.6,CONV-6,tinyimagenet,1,3,convs1.7,0.7753092646598816,704,57162,0,15584647,1,704.0,14.606558450582352,82.19602272727273,0,99.3622159090909,14.141746,52.53823228173794
0.4576,snip,0.6,CONV-6,tinyimagenet,1,4,convs1.10,0.6810981035232544,1280,100432,0,43824852,1,1280.0,12.46160618653521,79.4625,0,87.55234375,16.938408,74.22903596902816
0.4576,snip,0.6,CONV-6,tinyimagenet,1,6,convs1.14,0.5621778964996338,1408,165793,0,65934038,1,1408.0,18.4309245665473,118.75071022727272,0,143.2947443181818,20.143064,64.833785045604
0.4576,snip,0.6,CONV-6,tinyimagenet,1,7,convs1.17,0.4121670126914978,2560,243106,0,129217996,1,2560.0,13.972131673479453,95.96328125,0,105.983984375,20.424667,86.47093954114288
0.4576,snip,0.6,CONV-6,tinyimagenet,1,9,linear.0,0.2466297149658203,4352,258610,0,145227918,1,4352.0,8.941879197681214,60.42325367647059,0,63.5319393382353,16.576275,119.8652562542288
0.4576,snip,0.6,CONV-6,tinyimagenet,1,10,linear.3,0.5866546630859375,512,38447,0,5771255,1,512.0,20.715355007676408,76.091796875,0,124.83203125,17.567905,42.07580997910296
0.4576,snip,0.6,CONV-6,tinyimagenet,1,11,linear.6,0.5403711199760437,456,27667,0,3611880,1,456.0,22.29768852628114,61.67324561403509,0,89.45614035087719,18.751987,48.56687864762401
0.4608,snip,0.6,CONV-6,tinyimagenet,2,0,convs1.0,0.9618055820465088,91,1662,0,71150,1,91.0,11.673820031868232,19.263736263736263,0,26.274725274725277,8.480373,32.07053573628623
0.4608,snip,0.6,CONV-6,tinyimagenet,2,1,convs1.3,0.8382432460784912,640,30901,0,8289724,1,640.0,8.059257982298732,49.2828125,0,53.8234375,8.375344,53.15920582748812
0.4608,snip,0.6,CONV-6,tinyimagenet,2,3,convs1.7,0.7843695878982544,704,57830,0,15953493,1,704.0,14.635113862089137,83.14488636363636,0,100.4715909090909,14.038931,53.76005458998511
0.4608,snip,0.6,CONV-6,tinyimagenet,2,4,convs1.10,0.6792399287223816,1280,100158,0,43561562,1,1280.0,12.486077222507449,79.2484375,0,87.3328125,16.952305,75.7377755106468
0.4608,snip,0.6,CONV-6,tinyimagenet,2,6,convs1.14,0.5604722499847412,1408,165290,0,65509147,1,1408.0,18.433133600957014,118.3934659090909,0,142.99644886363637,20.132965,66.13747858430841
0.4608,snip,0.6,CONV-6,tinyimagenet,2,7,convs1.17,0.410614013671875,2560,242190,0,128189866,1,2560.0,13.905164363468066,95.60546875,0,105.63515625,20.2821,87.31959436865051
0.4608,snip,0.6,CONV-6,tinyimagenet,2,9,linear.0,0.2465906143188476,4352,258569,0,144259324,1,4352.0,8.99593937454526,60.41383272058823,0,63.57238051470589,16.654642,119.83461341518938
0.4608,snip,0.6,CONV-6,tinyimagenet,2,10,linear.3,0.58856201171875,512,38572,0,5803421,1,512.0,20.89558999892324,76.3359375,0,127.85546875,17.68363,42.41150490525541
0.4608,snip,0.6,CONV-6,tinyimagenet,2,11,linear.6,0.5616601705551147,456,28757,0,3852998,1,456.0,22.95292682109172,64.06359649122807,0,94.58552631578948,19.490677,49.44470798487272
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,0,convs1.0,0.4050925970077514,91,700,0,12494,1,91.0,7.606385110498785,8.692307692307692,0,10.31868131868132,4.0121584,22.124821511103555
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,1,convs1.3,0.3998209536075592,640,14739,0,1879030,1,640.0,5.8531060656532645,24.0296875,0,25.8,5.9593835,38.257211232529045
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,3,convs1.7,0.3969048261642456,704,29263,0,4076937,1,704.0,9.641980665989898,42.56676136363637,0,50.57954545454545,8.559255,35.25527950587456
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,4,convs1.10,0.40020751953125,1280,59013,0,15088504,1,1280.0,8.892438524775207,47.10390625,0,51.3875,11.19586,55.18437404210501
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,6,convs1.14,0.3987765908241272,1408,117604,0,32970255,1,1408.0,14.832717924717477,84.52556818181819,0,101.90482954545456,15.842034,51.04717405588053
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,7,convs1.17,0.3999616801738739,2560,235907,0,120688065,1,2560.0,14.028747457405553,93.151171875,0,102.7609375,20.218277,79.86659439862166
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,9,linear.0,0.400425910949707,4352,419877,0,365673114,1,4352.0,12.90940848976264,97.4790900735294,0,102.93267463235294,24.103926,120.98267702519122
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,10,linear.3,0.4026031494140625,512,26385,0,2708251,1,512.0,16.012841790681705,52.533203125,0,87.892578125,12.77171,32.40914963802744
0.4502,uniform,0.6,CONV-6,tinyimagenet,0,11,linear.6,0.3990625143051147,456,20432,0,1849440,1,456.0,18.46920278276268,45.80701754385965,0,72.71491228070175,14.293656,38.1217126500473
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,0,convs1.0,0.3998842537403106,91,691,0,12305,1,91.0,7.305627812396039,8.593406593406593,0,10.296703296703296,3.7593527,21.717774993053958
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,1,convs1.3,0.399169921875,640,14715,0,1872344,1,640.0,5.667546368576586,23.9921875,0,25.7796875,5.7113457,36.513646202948415
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,3,convs1.7,0.3991563618183136,704,29429,0,4121981,1,704.0,9.70390253090723,42.80255681818182,0,51.18892045454545,8.759171,35.39506059368665
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,4,convs1.10,0.3997463583946228,1280,58945,0,15056813,1,1280.0,8.911495873704553,47.05078125,0,51.35,11.397974,54.48104380052944
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,6,convs1.14,0.401458740234375,1408,118395,0,33406808,1,1408.0,14.883953282694248,85.08735795454545,0,102.7734375,15.967175,53.081371110133446
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,7,convs1.17,0.4004092812538147,2560,236171,0,120936173,1,2560.0,14.023888347065077,93.254296875,0,102.8078125,20.212805,80.2600445324887
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,9,linear.0,0.3997611999511719,4352,419180,0,364468833,1,4352.0,12.843854723826928,97.3189338235294,0,102.79779411764706,24.019363,120.92991381302534
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,10,linear.3,0.397674560546875,512,26062,0,2644154,1,512.0,15.88560280110687,51.90234375,0,84.931640625,12.643215,32.19354782352797
0.4608,uniform,0.6,CONV-6,tinyimagenet,1,11,linear.6,0.3976757824420929,456,20361,0,1837758,1,456.0,18.488738243517123,45.651315789473685,0,72.60087719298245,14.373736,38.20793034361012
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,0,convs1.0,0.392939805984497,91,679,0,11888,1,91.0,7.386858668956128,8.461538461538462,0,9.428571428571429,4.2309194,21.678356832988797
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,1,convs1.3,0.39990234375,640,14742,0,1880590,1,640.0,5.601035302504897,24.034375,0,25.796875,5.919897,35.92981235155262
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,3,convs1.7,0.3992648720741272,704,29437,0,4125248,1,704.0,9.626538947224615,42.81392045454545,0,50.75852272727273,8.589753,35.34721389121104
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,4,convs1.10,0.3994344174861908,1280,58899,0,15032643,1,1280.0,8.940824173763394,47.01484375,0,51.33125,11.410054,54.290088178821165
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,6,convs1.14,0.3994717001914978,1408,117809,0,33083674,1,1408.0,14.898412549698897,84.67116477272727,0,101.98863636363636,15.815269,52.29885239826294
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,7,convs1.17,0.4008127748966217,2560,236409,0,121196124,1,2560.0,14.045853467751297,93.347265625,0,103.105078125,20.31222,80.21010647237078
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,9,linear.0,0.3998794555664062,4352,419304,0,364676592,1,4352.0,12.86954432690297,97.34742647058825,0,102.82192095588236,24.063446,119.37817469675802
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,10,linear.3,0.39984130859375,512,26204,0,2671511,1,512.0,15.88222008314915,52.1796875,0,85.939453125,12.714793,32.158067409380955
0.4566,uniform,0.6,CONV-6,tinyimagenet,2,11,linear.6,0.3991796970367431,456,20438,0,1851272,1,456.0,18.50131152413393,45.82017543859649,0,72.71929824561404,14.400547,38.21397234595239
0.446,er,0.6,CONV-6,tinyimagenet,0,0,convs1.0,1.0,91,1728,0,76896,1,91.0,12.396267859490363,19.98901098901099,0,27.0,9.009509,35.18026588168725
0.446,er,0.6,CONV-6,tinyimagenet,0,1,convs1.3,0.4882541298866272,640,17999,0,2804196,1,640.0,6.250494629330933,29.1234375,0,31.5109375,6.0810437,42.91164569793264
0.446,er,0.6,CONV-6,tinyimagenet,0,3,convs1.7,0.3577745258808136,704,26378,0,3311664,1,704.0,8.969174186445095,38.46875,0,45.65625,7.820387,32.88089388140515
0.446,er,0.6,CONV-6,tinyimagenet,0,4,convs1.10,0.2389187216758728,1280,35230,0,5375353,1,1280.0,6.25197987081483,28.5234375,0,30.8296875,7.292765,37.95335285323559
0.446,er,0.6,CONV-6,tinyimagenet,0,6,convs1.14,0.1755947470664978,1408,51785,0,6391828,1,1408.0,8.073312557302415,37.77911931818182,0,44.50142045454545,7.724742,28.32214705922165
0.446,er,0.6,CONV-6,tinyimagenet,0,7,convs1.17,0.1173943430185318,2560,69242,0,10397844,1,2560.0,5.707665161322803,28.04765625,0,30.113671875,6.9432306,34.660502751634525
0.446,er,0.6,CONV-6,tinyimagenet,0,9,linear.0,0.5544710159301758,4352,581405,0,701153928,1,4352.0,15.780686935437297,134.5948988970588,0,142.4480698529412,30.381083,145.22605055505002
0.446,er,0.6,CONV-6,tinyimagenet,0,10,linear.3,1.0,512,65536,0,16711680,1,512.0,32.02476765564643,129.0,0,256.0,29.107462,64.25959911497975
0.446,er,0.6,CONV-6,tinyimagenet,0,11,linear.6,1.0,456,51200,0,11622400,1,456.0,35.789312249212934,113.28070175438596,0,200.0,32.071835,73.12429292620412
0.4394,er,0.6,CONV-6,tinyimagenet,1,0,convs1.0,1.0,91,1728,0,76896,1,91.0,11.989642107879725,19.98901098901099,0,27.0,9.017808,33.2983203824111
0.4394,er,0.6,CONV-6,tinyimagenet,1,1,convs1.3,0.4838324785232544,640,17836,0,2752586,1,640.0,5.999017501808703,28.86875,0,31.1109375,5.824894,39.08871017262683
0.4394,er,0.6,CONV-6,tinyimagenet,1,3,convs1.7,0.3607720136642456,704,26599,0,3369759,1,704.0,9.080136414955962,38.78267045454545,0,46.24289772727273,7.9015117,35.922801753979215
0.4394,er,0.6,CONV-6,tinyimagenet,1,4,convs1.10,0.237060546875,1280,34956,0,5292570,1,1280.0,6.207618604786694,28.309375,0,30.63046875,7.245782,39.4202235554415
0.4394,er,0.6,CONV-6,tinyimagenet,1,6,convs1.14,0.1765679270029068,1408,52072,0,6462219,1,1408.0,8.064596927386116,37.98295454545455,0,45.03338068181818,7.661909,28.59941737618547
0.4394,er,0.6,CONV-6,tinyimagenet,1,7,convs1.17,0.1169908344745636,2560,69004,0,10324898,1,2560.0,5.697568494034931,27.9546875,0,30.02265625,6.975259,35.04917262311814
0.4394,er,0.6,CONV-6,tinyimagenet,1,9,linear.0,0.5544261932373047,4352,581358,0,701038237,1,4352.0,15.77321657196016,134.58409926470588,0,142.42095588235293,30.320889,149.24518753833408
0.4394,er,0.6,CONV-6,tinyimagenet,1,10,linear.3,1.0,512,65536,0,16711680,1,512.0,32.0596271189861,129.0,0,256.0,29.139482,64.32607936265264
0.4394,er,0.6,CONV-6,tinyimagenet,1,11,linear.6,1.0,456,51200,0,11622400,1,456.0,35.783597064384246,113.28070175438596,0,200.0,31.97546,73.07992680412426
0.4472,er,0.6,CONV-6,tinyimagenet,2,0,convs1.0,1.0,91,1728,0,76896,1,91.0,12.439480106909196,19.98901098901099,0,27.0,9.413521,33.67503148720115
0.4472,er,0.6,CONV-6,tinyimagenet,2,1,convs1.3,0.4886610209941864,640,18014,0,2808480,1,640.0,6.19105465747416,29.146875,0,31.5359375,6.0011005,40.93632227548311
0.4472,er,0.6,CONV-6,tinyimagenet,2,3,convs1.7,0.3601345419883728,704,26552,0,3359683,1,704.0,9.01030600274151,38.71590909090909,0,46.16619318181818,7.8732634,33.85689356498705
0.4472,er,0.6,CONV-6,tinyimagenet,2,4,convs1.10,0.2379421591758728,1280,35086,0,5333957,1,1280.0,6.233850500639528,28.4109375,0,30.73359375,7.2823505,40.32176137723597
0.4472,er,0.6,CONV-6,tinyimagenet,2,6,convs1.14,0.1768086701631546,1408,52143,0,6477840,1,1408.0,8.043372160416435,38.03338068181818,0,45.13423295454545,7.665558,28.558233515307126
0.4472,er,0.6,CONV-6,tinyimagenet,2,7,convs1.17,0.1175367534160614,2560,69326,0,10413565,1,2560.0,5.682704353006557,28.08046875,0,30.355859375,6.945721,35.57169310342727
0.4472,er,0.6,CONV-6,tinyimagenet,2,9,linear.0,0.5552387237548828,4352,582210,0,703090239,1,4352.0,15.77260449704002,134.77987132352942,0,142.62867647058823,30.353308,146.98061618248082
0.4472,er,0.6,CONV-6,tinyimagenet,2,10,linear.3,1.0,512,65536,0,16711680,1,512.0,31.981136958580464,129.0,0,256.0,29.069828,64.19309726813644
0.4472,er,0.6,CONV-6,tinyimagenet,2,11,linear.6,1.0,456,51200,0,11622400,1,456.0,35.89915509574246,113.28070175438596,0,200.0,32.300766,73.31853908673412
0.4444,erk,0.6,CONV-6,tinyimagenet,0,0,convs1.0,1.0,91,1728,0,76896,1,91.0,12.460324578232818,19.98901098901099,0,27.0,9.495539,33.88333000480261
0.4444,erk,0.6,CONV-6,tinyimagenet,0,1,convs1.3,0.5027397871017456,640,18533,0,2973002,1,640.0,6.258913571573794,29.9578125,0,32.2421875,6.00183,42.88576938600776
0.4444,erk,0.6,CONV-6,tinyimagenet,0,3,convs1.7,0.3678385317325592,704,27120,0,3500635,1,704.0,9.10122951221737,39.52272727272727,0,46.796875,7.83384,33.8739613154548
0.4444,erk,0.6,CONV-6,tinyimagenet,0,4,convs1.10,0.2456461638212204,1280,36222,0,5682935,1,1280.0,6.323096592910588,29.2984375,0,31.7046875,7.3751116,39.31213200389056
0.4444,erk,0.6,CONV-6,tinyimagenet,0,6,convs1.14,0.1807115375995636,1408,53294,0,6769117,1,1408.0,8.200655826790767,38.85085227272727,0,46.05681818181818,7.896357,29.045483785162283
0.4444,erk,0.6,CONV-6,tinyimagenet,0,7,convs1.17,0.1207546666264534,2560,71224,0,11001709,1,2560.0,5.812055230932311,28.821875,0,30.99375,7.1480455,35.06051537497173
0.4444,erk,0.6,CONV-6,tinyimagenet,0,9,linear.0,0.5706014633178711,4352,598319,0,742545490,1,4352.0,16.10937640648883,138.48138786764707,0,146.57605698529412,31.063936,149.0120453263153
0.4444,erk,0.6,CONV-6,tinyimagenet,0,10,linear.3,1.0,512,65536,0,16711680,1,512.0,31.96886545442976,129.0,0,256.0,29.017914,64.16086385222718
0.4444,erk,0.6,CONV-6,tinyimagenet,0,11,linear.6,1.0,456,51200,0,11622400,1,456.0,35.843934988766385,113.28070175438596,0,200.0,32.08268,73.21884617775497
0.4387,erk,0.6,CONV-6,tinyimagenet,1,0,convs1.0,1.0,91,1728,0,76896,1,91.0,11.866609488214763,19.98901098901099,0,27.0,8.740818,32.97842499072699
0.4387,erk,0.6,CONV-6,tinyimagenet,1,1,convs1.3,0.4980197548866272,640,18359,0,2916336,1,640.0,6.170323139056563,29.6859375,0,32.0484375,6.147524,40.29780296020242
0.4387,erk,0.6,CONV-6,tinyimagenet,1,3,convs1.7,0.3707410991191864,704,27334,0,3558297,1,704.0,9.232872433113782,39.82670454545455,0,47.41051136363637,8.143112,34.43496349094863
0.4387,erk,0.6,CONV-6,tinyimagenet,1,4,convs1.10,0.2440931499004364,1280,35993,0,5611407,1,1280.0,6.32868523793295,29.11953125,0,31.5484375,7.3520427,39.35907953562007
0.4387,erk,0.6,CONV-6,tinyimagenet,1,6,convs1.14,0.1818372905254364,1408,53626,0,6852704,1,1408.0,8.252875962379305,39.08664772727273,0,46.21732954545455,7.770524,29.362864025465896
0.4387,erk,0.6,CONV-6,tinyimagenet,1,7,convs1.17,0.1203240305185318,2560,70970,0,10921003,1,2560.0,5.790366767067463,28.72265625,0,30.905859375,7.0899277,35.0320836487812
